ComplexID,Subunits_UniProt_IDs
Complex_1535,"P05455,P08865,P15880,P18621,P23396,P25398,P35268,P39019,P42766,P46776,P46782,P46783,P60866,P61247,P62081,P62241,P62244,P62249,P62263,P62266,P62273,P62277,P62280,P62701,P62750,P62753,P62829,P62847,P62857,P62899,P62979,P63220,P78527,P83731,P84098"
Complex_1536,"P04843,P04844,P08240,P39656,P43307,P60468,P61009,P61011,P62081,P63220,P67812,P78527,Q13426,Q15629,Q9UHB9,Q9Y5M8"
Complex_1537,"P09132,P78527"
Complex_1538,"Q16531,Q96ST3"
Complex_1539,"Q13547,Q92905"
Complex_1540,"Q13619,Q92466"
Complex_1541,"O00303,O15372,Q13347,Q14152,Q99613"
Complex_1542,"O60783,O75821,P04843,P04844,P08240,P30153,P39656,P43307,P52298,P55010,P55884,P61011,P62081,P63220,Q04637,Q13347,Q15629,Q92900,Q9H0W8,Q9UBQ5,Q9UHB9,Q9Y5M8"
Complex_1543,"O00161,O43752,O95292,Q15836,Q9BV40"
Complex_1544,"P05198,P05386,P05387,P05388,P15880,P18077,P18124,P18621,P26373,P27635,P30050,P32969,P35268,P36578,P37108,P39023,P40429,P42766,P46776,P46777,P46778,P46781,P47914,P49207,P49458,P50914,P61313,P61353,P61513,P62241,P62244,P62266,P62277,P62280,P62424,P62701,P62750,P62753,P62829,P62861,P62888,P62899,P62906,P62910,P62913,P62917,P83731,P84098,Q02543,Q02878,Q07020,Q6DKI1,Q9BVP2,Q9UKD2,Q9Y3U8"
Complex_1545,"O75821,P04843,P04844,P05141,P06730,P08240,P09001,P09132,P11940,P22087,P30153,P39656,P43307,P52298,P55010,P55769,P55884,P60468,P61009,P61011,P63151,P63220,P67812,Q04637,Q15629,Q5T653,Q92540,Q92900,Q9BYD3,Q9BYD6,Q9H0W8,Q9NX20,Q9P015,Q9UBQ5,Q9UHB9,Q9Y5M8"
Complex_1546,"O00303,O15371,O15372,O75821,P09001,P11940,P26373,P29692,P37108,P46778,P55884,P60228,P62081,P62847,Q02543,Q13347,Q14152,Q15287,Q5T653,Q96A35,Q99613,Q9BYD1,Q9BYD3,Q9BYD6,Q9NWU5,Q9NX20,Q9P015,Q9UBQ5,Q9Y399"
Complex_1547,"P11940,P20042,P22087,P42677,P52298,Q09161,Q9UHB9"
Complex_1548,"P04844,P29692"
Complex_1549,"P61009,P67812,Q15005"
Complex_1550,"O75821,P04843,P04844,P06730,P08240,P09132,P30153,P39656,P43307,P52298,P55010,P55769,P55884,P61011,P62081,P63151,P63220,Q15629,Q5T653,Q92900,Q9BYD3,Q9BYD6,Q9H0W8,Q9NX20,Q9P015,Q9UBQ5,Q9UHB9,Q9Y5M8"
Complex_1551,"O00303,O15371,O15372,O75821,P06730,P30153,P43307,P55010,P55884,P60228,P60468,P61009,Q04637,Q13347,Q14152,Q14240,Q15005,Q96A35,Q99613,Q9H0W8,Q9NWU5,Q9NX20,Q9UBQ5"
Complex_1552,"O00303,O15371,O15372,O75821,P11940,P26373,P37108,P55884,P60228,Q13347,Q14152,Q5T653,Q96A35,Q99613,Q9BYD1,Q9BYD3,Q9BYD6,Q9NWU5,Q9NX20,Q9P015,Q9UBQ5"
Complex_1553,"P07900,P08238,P10809,P17987,P38646,P48643,P49368,P50991,Q99832"
Complex_1554,"P17987,P48643,P49368,P50991,P78371,Q99832"
Complex_1555,"O00231,O00232,O00487,O14818,O43242,P17980,P20618,P25786,P25788,P25789,P28066,P28070,P28072,P28074,P35998,P43307,P43686,P46777,P48556,P49721,P55036,P60900,P62191,P62195,Q13200,Q15008,Q96A35,Q99436,Q99460,Q9BUN8,Q9BYD3,Q9NWU5,Q9P015,Q9UNM6"
Complex_1556,"O00232,O43242,O75832,P04843,P04844,P19387,P27824,P28070,P35998,P39656,P43307,P43686,P46977,P60468,P61619,P61803,P62191,P62195,Q06323,Q86TM6,Q8TCJ2,Q99442,Q9BUN8,Q9P015,Q9UGP8,Q9UNM6"
Complex_1557,"P15880,P18621,P42766,P46776,P60866,P62244,P62750,P62979"
Complex_1558,"O00231,O00232,O00487,O43242,P19387,P51665,Q15008,Q9UNM6"
Complex_1559,"O14818,P25786,P28066"
Complex_1560,"P18621,P43307,P62750"
Complex_1561,"P42766,P46776"
Complex_1562,"O00487,P15880"
Complex_1563,"O15212,P61758,Q99471,Q9NQP4,Q9UHV9"
Complex_1564,"P04843,P04844,P39656,P46977,P61619,P61803,Q13724,Q8TCJ2"
Complex_1565,"O14579,O94979,O95782,P35606,P48444,P53618,P53621,P61923,Q3ZAQ7,Q92538,Q9Y3B3,Q9Y678"
Complex_1566,"O14579,O94979,P35606,P48444,P53618,P53621,P61923,Q9Y678"
Complex_1567,"P05198,P05386,P05387,P05388,P15880,P18077,P18124,P18621,P26373,P27635,P30050,P32969,P35268,P36578,P37108,P39023,P40429,P42766,P46776,P46777,P46778,P47914,P49207,P49458,P50914,P61313,P61353,P61513,P62241,P62244,P62266,P62277,P62280,P62424,P62701,P62750,P62753,P62829,P62861,P62888,P62899,P62906,P62910,P62913,P62917,P83731,P84098,Q02543,Q02878,Q07020,Q9Y3U8"
Complex_1568,"O00303,O15371,O15372,O75821,P06730,P30153,P43307,P55010,P55884,P60228,P60468,P61009,P63151,P63220,P67812,Q04637,Q13347,Q14152,Q14240,Q15005,Q92900,Q99613,Q9H0W8,Q9NWU5,Q9UBQ5"
Complex_1569,"P05198,P15880,P18621,P25398,P27635,P35268,P42766,P46776,P61247,P62241,P62244,P62263,P62266,P62277,P62280,P62701,P62750,P62753,P62899,P62979,P83731,P84098"
Complex_1570,"O75821,P04843,P04844,P08240,P30153,P39656,P43307,P52298,P55010,P55884,P61011,P62081,P63220,Q15629,Q92900,Q9H0W8,Q9P015,Q9UBQ5,Q9UHB9,Q9Y5M8"
Complex_1571,"Q9NWU5,Q9P015"
Complex_1572,"O00268,O14686,O15047,O15294,P49848,P51610,Q15291,Q15545,Q6ZW49,Q9C005,Q9P0U4,Q9UBL3,Q9ULM3"
Complex_1573,"P55060,Q6UXN9,Q9H3U1,Q9UBL3,Q9Y230,Q9Y265"
Complex_1574,"Q9C005,Q9H3U1"
Complex_1575,"P37198,P43487,P46060,P49790,P52292,P62826,Q14974,Q7Z3B4"
Complex_1576,"P35658,P49792,P52292,Q8TEM1"
Complex_1577,"P37198,Q7Z3B4"
Complex_1578,"O94826,O96008,P12236,P62072,Q15388,Q3ZCQ8,Q8N4H5,Q8N4Q1,Q96B49,Q9BVV7,Q9NS69,Q9Y584,Q9Y5J6,Q9Y5J7"
Complex_1579,"O00567,P05198,P05386,P05387,P05388,P15880,P18077,P18124,P18621,P26373,P27635,P30050,P32969,P35268,P36578,P37108,P39023,P40429,P42766,P46776,P46777,P46778,P46781,P47914,P49207,P49458,P50914,P61313,P61353,P61513,P62241,P62244,P62266,P62277,P62280,P62424,P62701,P62750,P62753,P62829,P62861,P62888,P62899,P62906,P62910,P62913,P62917,P83731,P84098,Q02543,Q02878,Q07020,Q6DKI1,Q9BVP2,Q9Y3U8"
Complex_1580,"O60783,O75821,P04843,P04844,P06730,P08240,P22087,P30153,P39656,P43307,P52298,P55010,P55884,P60468,P61009,P61011,P62081,P63151,P63220,P67812,Q04637,Q13347,Q15629,Q92900,Q9H0W8,Q9UBQ5,Q9UHB9,Q9Y2X3,Q9Y5M8"
Complex_1581,"O00303,O15371,O15372,O60783,O75821,P11940,P55884,P60228,P62847,P68104,P82664,P82912,P82933,Q13347,Q14152,Q15287,Q99613,Q9UBQ5,Q9Y2R9"
Complex_1582,"P11940,P20042,P22087,P42677,P52298,Q09161,Q9UHB9,Q9Y2X3"
Complex_1583,"P05198,P05386,P05387,P05388,P15880,P18077,P18124,P18621,P26373,P27635,P30050,P32969,P35268,P36578,P37108,P39023,P40429,P42766,P46776,P46777,P46778,P46781,P47914,P49207,P49458,P50914,P61313,P61353,P61513,P62241,P62244,P62266,P62277,P62280,P62424,P62701,P62750,P62753,P62829,P62861,P62888,P62899,P62906,P62910,P62913,P62917,P83731,P84098,Q02543,Q02878,Q07020,Q6DKI1,Q9BVP2,Q9BYG3,Q9Y3U8"
Complex_1584,"O00303,O15371,O15372,O75821,P06730,P30153,P43307,P55010,P55884,P60228,P60468,P61009,P63151,P67812,Q04637,Q13347,Q14152,Q14240,Q15005,Q92900,Q99613,Q9H0W8,Q9UBQ5"
Complex_1585,"O00303,O15371,O15372,O75821,P11940,P26641,P55884,P60228,P62081,P62847,P68104,P82675,Q13347,Q14152,Q15287,Q99613,Q9UBQ5,Q9Y2R9"
Complex_1586,"O60841,O75821,P46781,P55769,P55884,P68104,Q07020,Q13347"
Complex_1587,"P30153,Q9UHB9"
Complex_1588,"O00303,O15371,O15372,O60783,O75821,P09001,P49406,P55884,P60228,P62847,P82664,P82675,P82912,P82914,P82932,Q13347,Q14152,Q15287,Q5T653,Q99613,Q9BYD1,Q9BYD3,Q9BYD6,Q9NRX2,Q9NVS2,Q9NWU5,Q9NX20,Q9P015,Q9UBQ5,Q9Y2R9,Q9Y399,Q9Y3D3,Q9Y3D5"
Complex_1589,"O75821,P04843,P04844,P08240,P09001,P30153,P39656,P43307,P49411,P52298,P55010,P60468,P61009,P61011,P63220,P82932,Q15629,Q5T653,Q92900,Q9BYD6,Q9H0W8,Q9NRX2,Q9NVS2,Q9NX20,Q9P015,Q9UBQ5,Q9UHB9,Q9Y5M8"
Complex_1590,"P06730,P55884,Q04637"
Complex_1591,"P60604,P62877,P63165,Q9UKV5"
Complex_1592,"P09001,P18077,P46778,P50914,P82912,Q02543,Q07020,Q5T653,Q96A35,Q9BYD1,Q9BYD3,Q9BYD6,Q9NRX2,Q9NWU5,Q9NX20,Q9P015,Q9Y3B7,Q9Y3U8"
Complex_1593,"O60783,P62847,P82664,P82675,P82932,P82933,Q9Y2R9,Q9Y399,Q9Y3D3"
Complex_1594,"P09001,Q5T653,Q9BYD6,Q9NX20"
Complex_1595,"P05198,P05386,P05387,P05388,P15880,P18077,P18124,P18621,P26373,P27635,P30050,P32969,P35268,P36578,P37108,P39023,P40429,P42766,P46776,P46777,P46778,P46781,P47914,P49207,P49458,P50914,P61313,P61353,P61513,P62241,P62244,P62266,P62277,P62280,P62701,P62750,P62753,P62829,P62861,P62888,P62899,P62906,P62910,P62913,P62917,P83731,P84098,Q02543,Q02878,Q07020,Q6DKI1,Q9UKD2,Q9Y3U8"
Complex_1596,"O00303,O15371,O15372,O75821,P04843,P04844,P08240,P09001,P30153,P39656,P43307,P52298,P52815,P55010,P55884,P60228,P60468,P60842,P61009,P61011,P82664,P82932,P82933,Q04637,Q13347,Q14152,Q14240,Q15005,Q15029,Q15629,Q5T653,Q7Z2Z2,Q92900,Q96A35,Q99613,Q9H0W8,Q9NRX2,Q9NVS2,Q9NX20,Q9P015,Q9UBQ5,Q9UHB9,Q9Y2R9,Q9Y3D3,Q9Y5M8"
Complex_1597,"O00303,O15371,O15372,O75821,P09001,P11940,P26373,P52815,P55884,P60228,P60842,P68104,P82664,P82675,P82912,P82914,P82932,P82933,Q13347,Q14152,Q14240,Q15287,Q5T653,Q96A35,Q99613,Q9BYD3,Q9NRX2,Q9NVS2,Q9NWU5,Q9NX20,Q9P015,Q9UBQ5,Q9Y2R9,Q9Y399,Q9Y3D3,Q9Y3D5"
Complex_1598,"O00567,P05198,P05386,P05387,P05388,P15880,P18077,P18124,P18621,P26373,P27635,P30050,P32969,P35268,P36578,P37108,P39023,P40429,P42766,P46776,P46777,P46778,P46781,P47914,P49207,P49458,P50914,P61313,P61353,P61513,P62241,P62244,P62266,P62277,P62280,P62424,P62701,P62750,P62753,P62829,P62861,P62888,P62899,P62906,P62910,P62913,P62917,P83731,P84098,Q02543,Q02878,Q07020,Q15269,Q6DKI1,Q9UKD2,Q9Y3U8"
Complex_1599,"O60783,O75821,P04843,P04844,P06730,P08240,P09132,P22087,P39656,P43307,P49411,P52298,P55010,P55769,P55884,P61009,P61011,P62081,P63151,P63220,Q04637,Q13347,Q15629,Q92900,Q9H0W8,Q9NVS2,Q9UBQ5,Q9Y2X3,Q9Y5M8"
Complex_1600,"O00303,O15371,O15372,O60783,O75821,P30153,P43307,P55010,P55884,P60228,P60468,P60842,P61009,P63151,P67812,P82664,P82912,Q04637,Q13347,Q14152,Q14240,Q15005,Q15029,Q99613,Q9H0W8,Q9NVS2,Q9UBQ5,Q9Y2R9"
Complex_1601,"O15371,O15372,P08865,P23396,P25398,P39019,P46776,P46782,P46783,P60866,P62241,P62244,P62249,P62263,P62266,P62269,P62273,P62701,P62851,P62857,P62979,P63220,P83731,P84098,Q15029,Q9UBQ5,Q9Y2R9"
Complex_1602,"O00303,O15371,O15372,O60783,O75821,P11940,P55884,P60228,P60842,P62847,P68104,P82664,P82675,P82912,P82933,Q13347,Q14152,Q14240,Q15287,Q99613,Q9NVS2,Q9UBQ5,Q9Y2R9,Q9Y399,Q9Y3D5"
Complex_1603,"O43818,O60841,O75821,P22087,P46781,P55769,P55884,P68104,P78345,Q07020,Q13347"
Complex_1604,"P06730,Q2NL82"
Complex_1605,"O43172,O43395,P62310,P62312,Q15020,Q8IZH2,Q9BZJ0,Q9Y333,Q9Y4Z0"
Complex_1606,"P62304,P62314,P62318"
Complex_1607,"P62314,Q6P2E9,Q96F86"
Complex_1608,"P62314,Q15020"
Complex_1609,"P62304,P62314"
Complex_1610,"O43172,O43395,P62310,P62312,Q15020,Q6P2Q9,Q8IZH2,Q9BZJ0,Q9Y333,Q9Y4Z0"
Complex_1611,"O43172,O43395,O94906,P62306,P62314,P62316"
Complex_1612,"O43395,O94906,P62306"
Complex_1613,"P54105,P62314,P62316"
Complex_1614,"P09661,P62316,P62318"
Complex_1615,"P62312,Q6P2Q9,Q9Y333"
Complex_1616,"O00268,P21359,P49848,Q15542"
Complex_1617,"P05386,P05387,P05388,P15880,P18077,P18124,P18621,P26373,P27635,P30050,P32969,P35268,P36578,P39023,P40429,P42766,P46776,P46777,P46778,P46781,P47914,P49207,P50914,P61313,P61353,P61513,P62241,P62244,P62266,P62277,P62280,P62424,P62701,P62750,P62753,P62829,P62861,P62888,P62899,P62906,P62910,P62913,P62917,P83731,P84098,Q02543,Q02878,Q07020,Q6DKI1,Q9Y3U8"
Complex_1618,"P08865,P15880,P18621,P23396,P27635,P35268,P39019,P42766,P46776,P46781,P46782,P47914,P60866,P61247,P62241,P62244,P62249,P62263,P62266,P62269,P62277,P62280,P62701,P62750,P62753,P62829,P62851,P62857,P62899,P62979,P63220,P83731,P84098,Q02878,Q6DKI1"
Complex_1619,"P05386,P05387,P05388,P46782,P62899"
Complex_1620,"P35268,P62081"
Complex_1621,"P46776,Q9Y3U8"
Complex_1622,"P05386,P05387,P05388,P15170,P15880,P18077,P18124,P18621,P26373,P30050,P32969,P35268,P36578,P39023,P40429,P42766,P46776,P46777,P46778,P47914,P49207,P50914,P61247,P61313,P61353,P61513,P62241,P62244,P62266,P62277,P62280,P62701,P62750,P62753,P62829,P62861,P62888,P62899,P62906,P62910,P62913,P62917,P83731,P84098,Q02543,Q02878,Q07020,Q9Y3U8"
Complex_1623,"P08865,P15880,P18621,P23396,P25398,P35268,P39019,P42766,P46776,P46782,P46783,P47914,P60866,P61247,P62241,P62244,P62249,P62263,P62266,P62273,P62277,P62280,P62701,P62750,P62753,P62829,P62857,P62899,P62979,P63220,P83731,P84098,Q02878"
Complex_1624,"Q14145,Q92900"
Complex_1625,"P17987,P30153,P30154,P40227,P49368,P50990,P50991,P63151,P78371,Q6P9B9,Q6UXN9,Q8N201,Q99832,Q9NRL3,Q9P2B4"
Complex_1626,"O14974,P16298,P62140,Q9NY27,Q9P289"
Complex_1627,"O43815,P62979"
Complex_1628,"P30154,Q6UXN9"
Complex_1629,"Q06124,Q08209"
Complex_1630,"O00541,P05198,P05386,P05387,P05388,P11940,P15880,P18077,P18124,P18621,P20042,P26373,P27635,P30050,P32969,P35268,P36578,P37108,P39023,P40429,P42677,P42766,P46087,P46776,P46777,P46778,P46781,P47914,P49207,P49458,P50914,P52298,P56537,P61247,P61313,P61353,P61513,P62241,P62244,P62266,P62277,P62280,P62424,P62701,P62750,P62753,P62829,P62861,P62888,P62899,P62906,P62910,P62913,P62917,P83731,P84098,Q02543,Q02878,Q07020,Q09161,Q6DKI1,Q9BYG3,Q9BZE4,Q9UHB9,Q9UKD2,Q9Y3B7,Q9Y3U8"
Complex_1631,"O00303,O00410,O15371,O15372,O60783,O75821,O95373,P04843,P04844,P05141,P06730,P08865,P09001,P09132,P11940,P30153,P39656,P43307,P49406,P52298,P52815,P55010,P55769,P55884,P60228,P60468,P60842,P61009,P61011,P61619,P63151,P63220,P67812,P82933,Q04637,Q13347,Q14152,Q14240,Q15005,Q15029,Q15629,Q5T653,Q7Z2Z2,Q92540,Q92900,Q96A35,Q99613,Q9BYC8,Q9BYD1,Q9BYD3,Q9BYD6,Q9H0W8,Q9NRX2,Q9NWU5,Q9NX20,Q9P015,Q9P0M9,Q9UBQ5,Q9UHB9,Q9Y2R9,Q9Y5M8"
Complex_1632,"O00303,O15371,O15372,O60783,O75821,P09001,P11940,P49406,P52815,P55884,P60228,P60842,P62847,P68104,P82664,P82675,P82912,P82933,Q13347,Q14152,Q14240,Q15287,Q5T653,Q96A35,Q99613,Q9BYC8,Q9BYD1,Q9BYD3,Q9BYD6,Q9NRX2,Q9NWU5,Q9NX20,Q9P015,Q9P0M9,Q9UBQ5,Q9Y2R9,Q9Y399,Q9Y3B7"
Complex_1633,"O00410,P43307,P46777,Q15629,Q92900"
Complex_1634,"P05387,P43307,P55010"
Complex_1635,"O95793,P05198,P05386,P05387,P05388,P15880,P18077,P18124,P18621,P26373,P27635,P30050,P32969,P35268,P36578,P37108,P39023,P40429,P42766,P46776,P46777,P46778,P46781,P47914,P49207,P49458,P50914,P56537,P61313,P61353,P61513,P62241,P62244,P62266,P62277,P62280,P62424,P62701,P62750,P62753,P62829,P62861,P62888,P62899,P62906,P62910,P62913,P62917,P82664,P83731,P84098,Q02543,Q02878,Q07020,Q6DKI1,Q92900,Q9BYG3,Q9Y3U8"
Complex_1636,"O15371,O15372,O95793,P05198,P08865,P15880,P18621,P23396,P25398,P27635,P35268,P39019,P42766,P46776,P46781,P46782,P46783,P47914,P60866,P61247,P62241,P62244,P62249,P62263,P62266,P62269,P62273,P62277,P62280,P62701,P62750,P62753,P62851,P62857,P62899,P62979,P63220,P83731,P84098,Q6DKI1,Q9UBQ5,Q9Y2R9"
Complex_1637,"O00571,O75821,P04843,P04844,P06730,P08240,P30153,P39656,P42345,P43307,P51812,P52298,P55010,P55769,P55884,P61011,P62081,P63151,P63220,Q04637,Q13347,Q15629,Q92900,Q9H0W8,Q9UBQ5,Q9UHB9,Q9Y5M8"
Complex_1638,"O00303,O15371,O15372,O75821,P06730,P30153,P43307,P55010,P55884,P60228,P60468,P61009,P63151,P63220,P67812,P82664,P82933,Q04637,Q13347,Q14152,Q14240,Q15005,Q99613,Q9H0W8,Q9UBQ5,Q9Y2R9"
Complex_1639,"O00303,O15371,O15372,O75821,P11940,P55884,P60228,P68104,P82664,P82675,P82912,P82914,P82933,Q13347,Q14152,Q15287,Q99613,Q9UBQ5,Q9Y2R9,Q9Y399"
Complex_1640,"O43617,P06493,P11142,P51149,P62820,Q08379,Q13190,Q15907,Q8TBA6,Q8WVM8,Q969M3,Q9P2W9,Q9UI14,Q9Y2L5,Q9Y5R8"
Complex_1641,"O00410,O14980,O43592,O95373,P31946,P37198,P43487,P46060,P49790,P49792,P52292,P55060,P57740,P61981,P62258,P62826,P63104,P63165,P63279,Q04917,Q13547,Q14974,Q5SRE5,Q7Z3B4,Q8N1F7,Q8NFH3,Q8NFH5,Q8WUM0,Q92621,Q92973,Q99567,Q9BW27,Q9HAV4,Q9NRG9,Q9UI26,Q9UKX7,Q9Y5L0"
Complex_1642,"O14980,O43592,O95373,P35658,P37198,P57740,P63165,P63279,Q13547,Q8N1F7,Q8NFH3,Q8WUM0,Q92973,Q99567,Q9BW27,Q9NRG9"
Complex_1643,"O00410,O43592,P52292,Q14974,Q9HAV4"
Complex_1644,"P35658,P49792,P52292,Q8TEM1,Q9BW27"
Complex_1645,"O75569,P06748,Q15633,Q9UPY3"
Complex_1646,"P19838,P57740"
Complex_1647,"P05198,P05386,P05387,P05388,P15880,P18077,P18124,P18621,P26373,P27635,P30050,P32969,P35268,P36578,P37108,P39023,P40429,P42766,P46776,P46777,P46778,P46781,P47914,P49207,P49458,P50914,P56537,P61313,P61353,P61513,P62241,P62244,P62266,P62277,P62280,P62424,P62701,P62750,P62753,P62829,P62861,P62888,P62899,P62906,P62910,P62913,P62917,P83731,P84098,Q02543,Q02878,Q07020,Q6DKI1,Q9BVP2,Q9BYG3,Q9UKD2,Q9Y3U8"
Complex_1648,"O00303,O15371,O15372,O60783,O75821,P04843,P04844,P06730,P08240,P09001,P19387,P30153,P39656,P43307,P49411,P52298,P55010,P55769,P55884,P60228,P60468,P60842,P61009,P61011,P63151,P63220,P67812,P82933,Q04637,Q13347,Q14152,Q14240,Q15005,Q15029,Q15629,Q7Z2Z2,Q92900,Q99613,Q9BYD1,Q9BYD3,Q9BYD6,Q9H0W8,Q9NRX2,Q9NWU5,Q9NX20,Q9P015,Q9UBQ5,Q9UHB9,Q9Y2R9,Q9Y5M8"
Complex_1649,"O00303,O15371,O15372,O60783,O75821,P09001,P11940,P26373,P37108,P52815,P55884,P60228,P60842,P62847,P68104,P82664,P82675,P82912,P82933,Q13347,Q14152,Q14240,Q15287,Q16540,Q5T653,Q96A35,Q99613,Q9BYD1,Q9BYD3,Q9BYD6,Q9NRX2,Q9NWU5,Q9NX20,Q9P015,Q9UBQ5,Q9Y2R9,Q9Y399,Q9Y3B7"
Complex_1650,"P05198,P05386,P05387,P05388,P15880,P18077,P18124,P18621,P26373,P30050,P32969,P35268,P36578,P37108,P39023,P40429,P42766,P46776,P46777,P46778,P46781,P47914,P49207,P49458,P50914,P61313,P61353,P61513,P62241,P62244,P62266,P62277,P62280,P62701,P62750,P62753,P62829,P62861,P62888,P62899,P62906,P62910,P62913,P62917,P83731,P84098,Q02543,Q02878,Q07020,Q9BYG3,Q9Y3U8"
Complex_1651,"O15372,P08865,P23396,P25398,P39019,P46776,P46782,P46783,P60866,P62241,P62244,P62249,P62263,P62266,P62269,P62273,P62701,P62829,P62847,P62851,P62857,P62979,P63220,P82675,P83731,P84098,Q15287,Q9UBQ5,Q9Y2R9"
Complex_1652,"O00303,O15371,O15372,O75821,P06730,P30153,P43307,P55010,P55884,P60228,P60468,P61009,P63151,P67812,Q04637,Q13347,Q14152,Q14240,Q15005,Q92900,Q99613,Q9H0W8,Q9UBQ5,Q9Y2R9"
Complex_1653,"O75821,P04843,P04844,P06730,P08240,P09132,P30153,P39656,P43307,P52298,P55010,P55769,P61011,P62081,P63151,Q15629,Q92900,Q9H0W8,Q9UBQ5,Q9UHB9,Q9Y5M8"
Complex_1654,"O00303,O15371,O15372,O75821,P11940,P55884,P60228,P68104,P82675,Q13347,Q14152,Q15287,Q99613,Q9UBQ5,Q9Y2R9"
Complex_1655,"P05386,P05387,P15880,P18077,P18124,P18621,P26373,P27635,P30050,P32969,P36578,P39023,P40429,P42766,P46776,P46777,P46778,P46781,P47914,P49207,P50914,P61313,P61353,P61513,P62241,P62244,P62266,P62277,P62280,P62424,P62701,P62750,P62753,P62829,P62861,P62888,P62899,P62910,P62913,P62917,P83731,P84098,Q02543,Q02878,Q07020,Q9Y3U8"
Complex_1656,"P08865,P15880,P18621,P23396,P25398,P27635,P39019,P42766,P46776,P46781,P46782,P46783,P47914,P60866,P61247,P62081,P62241,P62244,P62249,P62263,P62266,P62269,P62273,P62277,P62280,P62701,P62750,P62753,P62829,P62847,P62851,P62857,P62899,P62979,P63220,P82675,P83731,P84098,Q02878,Q9Y2R9"
Complex_1657,"P05386,P05387,P46782,P62273,P62899"
Complex_1658,"P82675,Q9Y2R9"
Complex_1659,"P05386,P05387"
Complex_1660,"O00303,O15371,O15372,O75821,P06730,P30153,P43307,P55010,P55884,P60228,P60468,P61009,P62081,P62847,P63151,P67812,P82912,Q04637,Q13347,Q14152,Q14240,Q15005,Q15287,Q92900,Q99613,Q9H0W8,Q9UBQ5,Q9Y2R9"
Complex_1661,"O00303,O15371,O15372,O75821,P55884,P60228,P68104,P82912,Q13347,Q14152,Q15287,Q99613,Q9UBQ5,Q9Y2R9"
Complex_1662,"P61011,P62269,P62701,P62913,Q02878"
Complex_1663,"P60866,Q969E8"
Complex_1664,"O60783,O75821,P04843,P04844,P05141,P06730,P08240,P09132,P30153,P39656,P43307,P52298,P55010,P55769,P55884,P61011,P62081,P63151,P63220,Q04637,Q13347,Q15629,Q92540,Q92900,Q9H0W8,Q9UBQ5,Q9UHB9,Q9Y5M8"
Complex_1665,"O00303,O15371,O15372,O60783,O75821,P06730,P30153,P43307,P55010,P55884,P60228,P60468,P61009,P62081,P62847,P63151,P67812,Q04637,Q13347,Q14152,Q14240,Q15005,Q15287,Q92900,Q99613,Q9H0W8,Q9UBQ5,Q9Y2R9"
Complex_1666,"O00303,O15371,O15372,O60783,O75821,P11940,P55884,P60228,P68104,Q13347,Q14152,Q15287,Q99613,Q9UBQ5,Q9Y2R9"
Complex_1667,"O60841,O75821,P46781,P55769,P55884,P68104,P78345,Q07020,Q13347"
Complex_1668,"P05198,P05386,P05387,P05388,P15880,P18077,P18124,P18621,P26373,P27635,P30050,P32969,P35268,P36578,P37108,P39023,P40429,P42766,P46087,P46776,P46777,P46778,P46781,P47914,P49207,P49458,P50914,P56537,P61313,P61353,P61513,P62241,P62244,P62266,P62277,P62280,P62424,P62701,P62750,P62753,P62829,P62861,P62888,P62899,P62906,P62910,P62913,P62917,P83731,P84098,Q02543,Q02878,Q07020,Q6DKI1,Q9BYG3,Q9BZE4,Q9Y3U8"
Complex_1669,"P04843,P04844,P06730,P08240,P30153,P39656,P42677,P43307,P52298,P55010,P55769,P55884,P61011,P62081,P63151,P63220,Q04637,Q13347,Q15629,Q5T653,Q92900,Q9BYD1,Q9BYD3,Q9BYD6,Q9H0W8,Q9P015,Q9UBQ5,Q9UHB9,Q9Y2X3,Q9Y5M8"
Complex_1670,"P05198,P15880,P18621,P25398,P27635,P35268,P42766,P46776,P46781,P47914,P61247,P62241,P62244,P62263,P62266,P62277,P62280,P62701,P62750,P62753,P62899,P62979,P83731,P84098,Q02878,Q6DKI1,Q9BZE4"
Complex_1671,"O00303,O15371,O15372,O75821,P06730,P30153,P43307,P55010,P55884,P60228,P60468,P61009,P62081,P62847,Q04637,Q13347,Q14152,Q14240,Q15005,Q15287,Q99613,Q9H0W8,Q9NWU5,Q9UBQ5,Q9Y2R9"
Complex_1672,"O00303,O15371,O15372,O75821,P11940,P55884,P60228,P68104,Q13347,Q14152,Q15287,Q5T653,Q99613,Q9UBQ5,Q9Y2R9"
Complex_1673,"P11940,P37108,Q15287,Q5T653,Q9BYD1,Q9BYD3,Q9BYD6,Q9NWU5,Q9P015,Q9Y3B7"
Complex_1674,"P11940,P20042,P42677,P52298,Q09161,Q9UHB9,Q9Y2X3"
Complex_1675,"O60841,O75821,P55884,P62847,P68104,P78345,Q13347"
Complex_1676,"P55769,P78345,Q07020"
Complex_1677,"P05198,P05386,P05387,P05388,P15880,P18077,P18124,P18621,P26373,P27635,P30050,P32969,P35268,P36578,P37108,P39023,P40429,P42766,P46776,P46777,P46778,P46781,P47914,P49207,P49458,P50914,P56537,P61313,P61353,P61513,P62241,P62244,P62266,P62277,P62280,P62424,P62701,P62750,P62753,P62829,P62861,P62888,P62899,P62906,P62910,P62913,P62917,P83731,P84098,Q02543,Q02878,Q07020,Q6DKI1,Q9BYG3,Q9UKD2,Q9Y3U8"
