ComplexID,Subunits_UniProt_IDs
Complex_821,"O15400,O43752,O95721,Q13277,Q86Y82"
Complex_822,"Q13084,Q5T653,Q9BYD3,Q9BZE1,Q9HD33,Q9NP92,Q9NYK5"
Complex_823,"Q13084,Q5T653,Q9BYD3,Q9NP92,Q9NYK5"
Complex_824,"O95292,Q5T8D3"
Complex_825,"O95721,P35613,P51665"
Complex_826,"O95721,P51665"
Complex_827,"Q9NV96,Q9Y5M8"
Complex_828,"O95721,P51665,Q5VTR2"
Complex_829,"Q15691,Q5VU43"
Complex_830,"O75695,P35613,Q5VYK3"
Complex_831,"P35613,Q5VYK3"
Complex_832,"O75695,P04899"
Complex_833,"Q658Y4,Q9HAS0"
Complex_834,"Q15532,Q969G3,Q96GM5"
Complex_835,"P51648,Q96CS3"
Complex_836,"O75695,Q96CS3"
Complex_837,"P49354,P53609"
Complex_838,"P04920,P55011,Q14118,Q4KMQ2,Q7Z3C6,Q9UP95,Q9Y6M7"
Complex_839,"O15439,Q08722"
Complex_840,"Q15005,Q6UWP7,Q9Y6A9"
Complex_841,"Q6UWP7,Q9Y6A9,Q9Y6D6"
Complex_842,"P27348,P31946,P31947,P61981,P62258,P63104,Q04917"
Complex_843,"P31946,P61981,P62258,P63104,Q04917"
Complex_844,"P50914,P62241"
Complex_845,"P35613,Q6NUK1"
Complex_846,"P23258,Q96CW5,Q96RT7,Q9BSJ2,Q9UGJ1"
Complex_847,"Q6P1J9,Q6PD62,Q8N7H5,Q8WVC0,Q9GZS3"
Complex_848,"Q13084,Q6P1L8,Q9BYD3,Q9BZE1,Q9HD33,Q9NP92,Q9NYK5"
Complex_849,"Q6P1L8,Q9BYD3,Q9NP92,Q9NYK5"
Complex_850,"Q6P2Q9,Q96DI7,Q9BUQ8,Q9Y312,Q9Y5U2"
Complex_851,"P35613,Q6P2Q9,Q9BUQ8,Q9Y312"
Complex_852,"O14975,O15228,O15258,O43808,O95159,O95297,P04920,P18031,P28288,P43007,P43304,P55084,P98172,Q53EU6,Q658P3,Q8IW92,Q8IWT6,Q8N2K0,Q8N5K1,Q8NBJ4,Q8NBX0,Q8NC56,Q8TB61,Q8TBA6,Q969V5,Q9BTV4,Q9BTX1,Q9C0E8,Q9NRG9,Q9NRK6,Q9NRW7,Q9NWS8,Q9P0L0"
Complex_853,"O15258,P18031,P43304,P55084,P98172,Q8N5K1,Q8NBX0,Q9BTV4,Q9C0E8,Q9NRG9"
Complex_854,"O00461,Q07065,Q8IWT6"
Complex_855,"O14975,P43007,Q8N2K0"
Complex_856,"P28288,Q8IWT6,Q9H0P0"
Complex_857,"Q15084,Q15293,Q9HCN8"
Complex_858,"Q15293,Q9HCN8"
Complex_859,"Q6P1J9,Q6PD62"
Complex_860,"O00186,Q12846"
Complex_861,"O43747,P56377"
Complex_862,"P49368,P78371,Q99832"
Complex_863,"P49368,Q99832"
Complex_864,"O60783,P51398,P82650,P82663,P82664,P82673,P82675,P82914,P82921,P82930,P82933,Q92552,Q92665,Q96EL2,Q96EY7,Q9BYN8,Q9Y291,Q9Y2Q9,Q9Y2R9,Q9Y399,Q9Y3D3,Q9Y3D5,Q9Y3D9,Q9Y676"
Complex_865,"Q6QNY0,Q96EV8"
Complex_866,"Q15532,Q92785,Q969G3,Q96GM5"
Complex_867,"P30519,Q6UW68"
Complex_868,"O43402,O43674,O43676,O95168,O95169,O95182,P03915,Q658P3,Q6ZXV5,Q92990,Q96S52,Q9BW27,Q9NPA0,Q9NZJ4,Q9P0I2,Q9Y6M9"
Complex_869,"O15126,O15400,P18031,Q15836,Q92990,Q96S52,Q9BU23,Q9BW27,Q9NX62"
Complex_870,"Q15836,Q9BW27"
Complex_871,"Q15047,Q6VMQ6"
Complex_872,"P49406,Q14197,Q7Z7F7,Q8TCC3,Q9BYD2,Q9NQ50,Q9NVS2"
Complex_873,"P08107,P11142"
Complex_874,"P62917,Q02878"
Complex_875,"O75530,Q15022,Q15910"
Complex_876,"Q709C8,Q92575,Q96CS3"
Complex_877,"Q92575,Q96CS3"
Complex_878,"P22413,Q8NBX0,Q8WWY3,Q9BTV4,Q9Y6E2"
Complex_879,"Q12905,Q7L2E3"
Complex_880,"P33991,P33993,Q14566"
Complex_881,"P33993,Q14566"
Complex_882,"P62917,Q7Z2W4,Q9BYG3"
Complex_883,"Q7Z2W9,Q9BYD3,Q9HD33,Q9NP92,Q9NYK5"
Complex_884,"Q7Z392,Q8WVT3"
Complex_885,"Q7Z3C6,Q96CS3"
Complex_886,"P17931,Q96CS3"
Complex_887,"Q7Z3J2,Q9H0A8,Q9UBI1"
Complex_888,"Q7Z4G1,Q9H0A8,Q9UBI1"
Complex_889,"O95347,O95373,P11142,P16615,P50851,Q12981,Q6IBW4,Q6NXT6,Q7Z4R8,Q86XI2,Q8NEW0,Q96RQ1,Q9BVT8,Q9NVH1,Q9NWS8,Q9Y277,Q9Y6C9"
Complex_890,"O94905,P35232,P42695,Q86XI2,Q99623"
Complex_891,"O95347,O95373,Q12981,Q86XI2"
Complex_892,"O43181,O95169,Q9Y6M9"
Complex_893,"O00268,P49848,Q12962,Q15542"
Complex_894,"Q13084,Q7Z7F7,Q9BYD3,Q9BZE1,Q9H2W6,Q9HD33,Q9NP92,Q9NYK5"
Complex_895,"P49755,Q7Z7H5"
Complex_896,"Q7Z7H8,Q9BYD3,Q9HD33,Q9NP92,Q9NYK5"
Complex_897,"Q9BYD3,Q9NP92"
Complex_898,"O95983,Q13330,Q86YP4,Q8WXI9"
Complex_899,"Q13330,Q6P2Q9,Q96KQ7,Q9BUQ8"
Complex_900,"O95782,Q9H9B1"
Complex_901,"O94973,Q9H9B1"
Complex_902,"O00399,P42025,Q9NZ32"
Complex_903,"Q96EY5,Q99816,Q9H9H4"
Complex_904,"O75915,P04920,P13591,P24539,Q08722,Q6UWP7,Q86VR2,Q99442,Q9NWS8,Q9Y375"
Complex_905,"P13591,Q08722,Q6UWP7"
Complex_906,"Q86VX2,Q9H0A8,Q9UBI1"
Complex_907,"Q86VX2,Q9UBI1"
Complex_908,"O14763,O43291,Q86X29,Q9NV96"
Complex_909,"P08107,P10809,P11142,Q99832"
Complex_910,"P08107,P10809,P11142"
Complex_911,"Q86X83,Q9H0A8,Q9UBI1"
Complex_912,"O43291,Q96CS3,Q9Y5M8"
Complex_913,"O94766,P35613,Q86Y56"
Complex_914,"P35613,Q86Y56"
Complex_915,"O15031,P18031,Q6UWP7,Q8NEW0,Q92604,Q9H330,Q9H3N1,Q9UP95"
Complex_916,"Q6NUQ4,Q6UWP7,Q9H3N1"
Complex_917,"P50570,Q05193,Q9UQ16"
Complex_918,"A2RU67,O00161,O14653,O15400,O43752,O60499,O95721,P11117,P51809,Q12846,Q15836,Q86Y82,Q8TC07,Q9BRR6,Q9BV40,Q9NR50,Q9UNK0,Q9Y6E2"
Complex_919,"O00161,O14653,P40222,P49770,Q13144,Q14232,Q96CV9,Q9NR50,Q9UI10,Q9UNK0"
Complex_920,"A2RU67,P51809,P54920,Q12846,Q12981,Q86Y82,Q99747,Q9BRR6"
Complex_921,"A2RRP1,P78316,Q13144,Q8WU76,Q9BVI4,Q9NZ43,Q9P2W9,Q9UHD2"
Complex_922,"P54920,P78316,Q08379,Q12981,Q99747,Q9NZ43,Q9P2W9"
Complex_923,"Q13190,Q96AJ9,Q9H0X4"
Complex_924,"Q13190,Q15836,Q9H0X4"
Complex_925,"P40222,Q86Y82,Q99747"
Complex_926,"O14763,Q9NRW7"
Complex_927,"Q08379,Q9NR50"
Complex_928,"Q14232,Q96CV9"
Complex_929,"Q14232,Q9NR50"
Complex_930,"P07900,P08238,Q16543"
Complex_931,"P07900,P08238,Q58FF6"
Complex_932,"Q8IUR7,Q9H871"
Complex_933,"O75489,O95298,Q9BQ95,Q9NPL8,Q9Y375"
Complex_934,"O95298,Q9BQ95,Q9NPL8"
Complex_935,"O75616,Q9BYD3,Q9NYK5"
Complex_936,"P09651,P38159"
Complex_937,"Q8IWA4,Q96CS3"
Complex_938,"Q7L1Q6,Q8WY22,Q92973,Q9NWS8"
Complex_939,"Q8WY22,Q92973"
Complex_940,"O15121,P51809,Q8WVT3,Q9H2M9"
Complex_941,"Q15042,Q9H2M9"
Complex_942,"O15121,P51809"
Complex_943,"Q8IXM3,Q9BYD3,Q9HD33,Q9NP92,Q9NYK5"
Complex_944,"Q8IY18,Q9NXX6"
Complex_945,"P06748,P50914,P62917,Q02878,Q8IY81,Q9H074"
Complex_946,"O75496,Q96QF0"
Complex_947,"Q14141,Q15019,Q16181,Q92599,Q9NTI5,Q9NVA2"
Complex_948,"P55084,P98194,Q658P3,Q7Z5G4,Q9NV70,Q9Y276"
Complex_949,"P98194,Q9Y276"
Complex_950,"Q8IZL8,Q9BV38"
Complex_951,"P06748,P26373"
Complex_952,"P00167,Q9Y6C9"
Complex_953,"Q8IY18,Q8WV22,Q96MG7,Q96SB8"
Complex_954,"O14975,Q15003,Q9BQE5"
Complex_955,"O14975,Q9BQE5"
Complex_956,"Q99576,Q9BQE5"
Complex_957,"O75063,O95159,O95292,O95347,Q16625,Q6ZXV5,Q86X29,Q8NC56,Q9H0B6,Q9NVH1,Q9Y2U8"
Complex_958,"O60282,O95347,P33176,Q07866,Q12840,Q9H0B6,Q9NSK0"
Complex_959,"O95347,Q86X29"
Complex_960,"P50914,P62906"
Complex_961,"Q15836,Q9BV40"
Complex_962,"O00161,Q15833"
Complex_963,"Q15006,Q8N4V1"
Complex_964,"P30519,Q8N5K1"
Complex_965,"O95707,Q8N5L8"
Complex_966,"P26373,Q13084,Q8N5N7,Q9BYD3,Q9HD33,Q9NP92,Q9NYK5"
Complex_967,"P50851,Q08AM6,Q14139,Q8WTW3,Q9BQ95,Q9P0K7,Q9UP83,Q9Y2V7"
Complex_968,"Q9H0A8,Q9UBI1"
Complex_969,"O60499,Q9Y2U8,Q9Y3D7,Q9Y5Y0"
Complex_970,"Q8TBA6,Q9H2J7,Q9Y6M7"
Complex_971,"Q9Y3D7,Q9Y5Y0"
Complex_972,"Q15006,Q8N766"
Complex_973,"Q6P1J9,Q8N7H5"
Complex_974,"O00743,Q04721,Q5H9R7,Q9UPN7"
Complex_975,"O00743,Q9UPN7"
Complex_976,"O14530,P49368,Q13371"
Complex_977,"P54709,Q15165"
Complex_978,"Q7L576,Q8IZP0,Q92558,Q96F07,Q9NYB9,Q9Y2A7,Q9Y6W5"
Complex_979,"P06748,P50914"
Complex_980,"O60831,Q2TAA5,Q3SXM5,Q68D91,Q8NBX0,Q96KC8,Q9NVJ2,Q9Y3E5"
Complex_981,"O14975,O60831,Q3SXM5,Q70UQ0,Q8NBX0,Q9NVJ2,Q9Y3E5"
Complex_982,"O75688,Q6NUM9"
Complex_983,"O15228,Q14344"
Complex_984,"Q14344,Q7Z7A3"
Complex_985,"O14530,P17987,P40227,P48643,P49368,P50990,P50991,P78371,Q13371,Q99832"
Complex_986,"P11142,P17987,P40227,P48643,P49368,P50990,P50991,Q99832"
Complex_987,"Q8NBU5,Q96CS3"
Complex_988,"P24539,Q5T160,Q9BYD3,Q9BZE1"
Complex_989,"Q9BYD3,Q9BZE1"
Complex_990,"P40227,P78371,Q99832"
Complex_991,"O75915,P13591,P23470,P29992,P61019,P78310,Q8NHG7,Q9UNN8"
Complex_992,"O75915,P13591,P29317,P29992,P61019,P78310,Q8NHG7,Q93050"
Complex_993,"P23470,Q14254,Q93050,Q9Y487"
Complex_994,"P11216,Q14344"
Complex_995,"Q15532,Q8NFD5,Q92785,Q969G3,Q96GM5"
Complex_996,"P55735,P57740,Q8NFH3,Q8WUM0,Q9BW27"
Complex_997,"P33176,P57740,Q8NFH3,Q8WUM0,Q9BW27"
Complex_998,"P55735,Q9H0B6,Q9NSK0"
Complex_999,"P33176,Q9NSK0"
Complex_1000,"Q96S44,Q9Y3C4"
Complex_1001,"Q92520,Q9H3K2"
Complex_1002,"O95229,Q8NBT2,Q9H410,Q9HBM1"
Complex_1003,"Q13084,Q8TAE8,Q9BYD3,Q9BZE1,Q9HD33,Q9NP92"
Complex_1004,"Q15532,Q8TAQ2,Q92785,Q969G3,Q96GM5"
Complex_1005,"P15880,Q8TBF4"
Complex_1006,"Q12846,Q9ULC3"
Complex_1007,"Q13084,Q8TCC3,Q9BYD3,Q9BZE1,Q9HD33,Q9NP92,Q9NYK5"
Complex_1008,"P47755,P47756,P52907,Q9UJX3,Q9Y6A5"
Complex_1009,"Q5VTR2,Q9HBM0"
Complex_1010,"P06748,P50914,Q8TDD1"
Complex_1011,"O43292,P23229,P51798,P55011,Q16850,Q7Z2K6,Q86X29,Q8TC12,Q8WUY1,Q8WVC6,Q96CP6,Q9BXP2,Q9GZY4,Q9H1E5,Q9H813,Q9NVH1,Q9NX62,Q9UHQ9,Q9Y394"
Complex_1012,"Q16850,Q7Z2K6,Q8TC12,Q8WVC6,Q96CP6,Q9BXP2,Q9NX62,Q9UHQ9"
Complex_1013,"Q8TEQ8,Q9GZY4"
Complex_1014,"Q9NX62,Q9Y394"
Complex_1015,"Q16576,Q8WXI9"
Complex_1016,"O95295,P78537,Q6QNY0,Q6QNY1,Q8TDH9,Q96EV8"
Complex_1017,"O95295,P78537,Q6QNY1,Q969J3"
Complex_1018,"Q6QNY1,Q969J3"
Complex_1019,"P06748,P50914,Q8TDN6,Q99848"
Complex_1020,"A2RU67,Q9BVT8,Q9H1E5,Q9Y6D5,Q9Y6D6,Q9Y6M5"
Complex_1021,"P15735,P46019,Q93100"
Complex_1022,"O00267,Q9H4L7"
Complex_1023,"P06748,P50914,Q8WTT2"
Complex_1024,"Q15262,Q8WTV0"
Complex_1025,"A5YKK6,Q92600,Q9H9A5"
Complex_1026,"P35613,Q9Y282"
Complex_1027,"P55735,Q8NFH3,Q8WUM0"
Complex_1028,"Q8IY18,Q8WV22,Q96MG7,Q96SB8,Q9NXX6"
Complex_1029,"Q6P1J9,Q8WVC0"
Complex_1030,"Q8WVM8,Q9NZ43,Q9P2W9"
Complex_1031,"O43617,Q7Z392,Q8IUR0,Q8WVT3,Q9UL33,Q9Y296,Q9Y2L5,Q9Y5R8"
Complex_1032,"O43617,Q86SZ2,Q9Y296,Q9Y5R8"
Complex_1033,"O43617,Q8IUR0,Q9UL33"
Complex_1034,"Q7Z392,Q8WVT3,Q9Y2L5"
Complex_1035,"O43617,Q9UL33"
Complex_1036,"Q15084,Q15293"
Complex_1037,"O14519,O94776,Q09028,Q13330,Q13547,Q14839,Q16576,Q86YP4,Q8WXI9,Q92769,Q9BTC8,Q9HAV0"
Complex_1038,"Q09028,Q13547,Q14839,Q16576,Q8WXI9,Q92769"
Complex_1039,"O94776,Q09028,Q13330,Q16576,Q8WXI9"
Complex_1040,"O43292,O43402,O75915,Q14118,Q15738,Q6ZXV5,Q7Z2K6,Q7Z7H5,Q86X29,Q8IWT6,Q8IYS2,Q8NBN3,Q8TB61,Q8TC12,Q8WY22,Q96CP6,Q96N66,Q9BU23,Q9C0E8,Q9H813,Q9NV96,Q9NX62,Q9Y2U8,Q9Y320"
Complex_1041,"O43402,O75915,Q7Z2K6,Q7Z7H5,Q86X29,Q8IWT6,Q8IYS2,Q8TC12,Q8WY22,Q9BU23,Q9C0E8,Q9NX62,Q9Y320"
Complex_1042,"Q9NX62,Q9Y2U8"
Complex_1043,"O14519,O94776,O95983,Q13330,Q13547,Q14839,Q16576,Q8WXI9,Q92769,Q9BTC8,Q9UBB5"
Complex_1044,"O94776,Q13330,Q13547,Q16576,Q92769,Q9UBB5"
Complex_1045,"Q13547,Q14839,Q16576,Q8WXI9,Q92769"
Complex_1046,"Q9Y399,Q9Y3D9"
Complex_1047,"P54709,Q92544"
Complex_1048,"P82675,Q92552,Q92665"
Complex_1049,"Q14139,Q709C8,Q92575"
Complex_1050,"Q14141,Q92599"
Complex_1051,"P61201,Q9UNS2"
Complex_1052,"O43292,Q92643,Q969N2,Q96S52,Q9H490"
Complex_1053,"O60783,P51398,P82650,P82663,P82664,P82673,P82675,P82914,P82921,P82930,P82932,P82933,Q92552,Q92665,Q96EL2,Q96EY7,Q9BYN8,Q9Y291,Q9Y2Q9,Q9Y2R9,Q9Y399,Q9Y3D5,Q9Y3D9,Q9Y676"
Complex_1054,"O15144,O15145,O15511,P61158,P61160,Q92747"
Complex_1055,"O15144,O15145,O15511,P61158,P61160"
Complex_1056,"Q15003,Q15021,Q9BPX3"
Complex_1057,"Q16576,Q8WXI9,Q92769"
Complex_1058,"Q8WXI9,Q92769"
Complex_1059,"P07900,Q16543"
Complex_1060,"O14497,P51531,P51532,Q12824,Q15532,Q8NFD5,Q8TAQ2,Q92922,Q92925,Q969G3,Q96GM5"
Complex_1061,"Q02878,Q92900"
Complex_1062,"Q15532,Q92785,Q92922,Q969G3,Q96GM5"
Complex_1063,"Q15532,Q92785,Q92925,Q969G3,Q96GM5"
Complex_1064,"Q7L576,Q8IZP0,Q96F07,Q9NYB9,Q9Y6W5"
Complex_1065,"Q969J3,Q96GS4"
Complex_1066,"Q92643,Q969N2"
Complex_1067,"P98172,Q969X5"
Complex_1068,"O75695,Q969Z3"
Complex_1069,"P35613,Q96A26,Q9H3G5"
Complex_1070,"P35613,Q96A26"
Complex_1071,"Q13084,Q96A35,Q9BYD3,Q9BZE1,Q9HD33,Q9NP92,Q9NYK5"
Complex_1072,"P35613,Q96A65,Q96EV8"
Complex_1073,"O95721,P35613,Q96A65"
Complex_1074,"Q01780,Q06265,Q13868,Q15024,Q96B26,Q99547,Q9NPD3,Q9NQT4,Q9NQT5,Q9Y3B2"
Complex_1075,"Q96CS3,Q9NV96"
Complex_1076,"P51398,P68400,P82650,P82663,P82664,P82675,P82930,P82933,Q5JU69,Q92552,Q92665,Q96EL2,Q96EY7,Q9BYN8,Q9Y291,Q9Y2R9,Q9Y399,Q9Y3D5,Q9Y3D9"
Complex_1077,"P82663,Q07021,Q92552,Q9BYN8,Q9Y2R9"
Complex_1078,"P61313,Q5JU69,Q9Y4B6"
Complex_1079,"P07199,Q8NAF0"
Complex_1080,"Q6P158,Q9C0C9"
Complex_1081,"O75643,O94906,O95400,P62314,P62316,Q15029,Q6P2Q9,Q8WWY3,Q96DI7,Q9BUQ8,Q9Y5U2"
Complex_1082,"O43395,Q6P2Q9,Q8WWY3,Q9BUQ8,Q9UBB9"
Complex_1083,"P62314,P62316"
Complex_1084,"Q92620,Q9ULR0"
Complex_1085,"O43395,O95905"
Complex_1086,"Q13084,Q96DV4,Q9BYD3,Q9BZE1,Q9HD33,Q9NP92,Q9NYK5"
Complex_1087,"P61201,Q7L5N1,Q92905,Q9BT78,Q9H9Q2"
Complex_1088,"O43678,O75380"
Complex_1089,"Q13084,Q8N983,Q9BYD3,Q9BZE1,Q9HD33,Q9NP92,Q9NYK5"
Complex_1090,"Q8N983,Q9BYD3,Q9NP92,Q9NYK5"
Complex_1091,"P82675,Q92665,Q96EL2"
Complex_1092,"Q96EL3,Q9BYD3,Q9NP92"
Complex_1093,"P82675,Q92665,Q96EY7,Q9Y399"
Complex_1094,"O60216,Q14683,Q8N3U4,Q9UQE7"
Complex_1095,"Q96FX7,Q9UJA5"
Complex_1096,"P15927,Q96FZ2"
Complex_1097,"O15127,O75165,Q08722,Q8IYS2,Q8NBU5,Q8TB61,Q8WUD6,Q9Y282"
Complex_1098,"P15880,Q13895,Q96GA3"
Complex_1099,"Q96GC5,Q9BYD3,Q9H2W6,Q9HD33,Q9NP92,Q9NYK5"
Complex_1100,"P07900,P08238,Q96GD4"
Complex_1101,"P15880,Q96GM8"
Complex_1102,"P06748,P50914,P62241,P62906,P62917,Q96GQ7"
Complex_1103,"O43159,O75683,O95793,P39023,P40429,P42696,P46087,P61313,P62906,Q13610,Q15050,Q15397,Q1ED39,Q5SSJ5,Q6DKI1,Q8IY81,Q8TDN6,Q8WTT2,Q92900,Q96GQ7,Q99848,Q9BQG0,Q9BRJ6,Q9BRT6,Q9H8H2,Q9HCE1,Q9NQ55,Q9NUL3,Q9NW13,Q9NWT1,Q9NZM5,Q9Y221,Q9Y3C1"
Complex_1104,"O75533,P61247,P62277,P62750,P62841,Q00577,Q13435,Q13601,Q13823,Q5SSJ5,Q6DKI1,Q6ZN17,Q7L2E3,Q8N9T8,Q8TBF4,Q99575,Q9GZR7,Q9H6F5,Q9H7B2,Q9Y3C1"
Complex_1105,"O00541,P62277,P62750,Q5T3I0,Q8TBF4,Q96ME7"
Complex_1106,"Q13310,Q15050,Q6PKG0,Q96DV4,Q9Y3C1"
Complex_1107,"P62841,Q13823,Q7L2E3,Q99575"
Complex_1108,"Q13310,Q5JTH9,Q9NUD5"
Complex_1109,"O60832,Q9BVI4"
Complex_1110,"O00541,O60832"
Complex_1111,"Q7L5Y9,Q8IUR7,Q96S59,Q9H871,Q9UL63"
Complex_1112,"Q12981,Q6P4E1,Q8NBJ4,Q96CP6,Q96HY6,Q9NX47"
Complex_1113,"P40222,Q86YM7,Q9NUQ3"
Complex_1114,"O94874,P08240,Q96HY6,Q96JB5,Q9Y5M8"
Complex_1115,"O94874,Q96HY6,Q96JB5"
Complex_1116,"P63096,Q9NWS8"
Complex_1117,"Q96IJ6,Q9Y5P6"
Complex_1118,"O43156,O95373,P42345,P55060,P83436,Q13535,Q14746,Q6YHU6,Q92973,Q96JB2,Q96MW5,Q9HAV4,Q9UIA9,Q9UL25,Q9UP83,Q9Y2U8,Q9Y2V7,Q9Y5L0"
Complex_1119,"O95373,Q92973,Q9UIA9,Q9UL25"
Complex_1120,"Q8TCG1,Q9HAV4"
Complex_1121,"P83436,Q14746,Q8WTW3,Q96CS2,Q96JB2,Q96MW5,Q9UP83,Q9Y2V7"
Complex_1122,"Q96HY6,Q96JB5,Q9Y5M8"
Complex_1123,"Q96HY6,Q96JB5"
Complex_1124,"P17987,P40227,P49368,P78371,Q99832"
Complex_1125,"O15212,P61758,Q99471,Q9NQP4"
Complex_1126,"O15212,P17987,P78371,Q99832"
Complex_1127,"P12236,Q13363"
Complex_1128,"P06748,P50914,P62241,P62917"
Complex_1129,"Q9NPL8,Q9Y5M8"
Complex_1130,"O43617,Q8IUR0,Q96Q05,Q9UL33,Q9Y296"
Complex_1131,"O43617,Q8IUR0,Q9UL33,Q9Y296"
Complex_1132,"O43617,Q9Y296,Q9Y5R8"
Complex_1133,"Q96Q05,Q9Y296"
Complex_1134,"A5A3E0,Q58FF6"
Complex_1135,"P14406,P84085"
Complex_1136,"O43181,O95182"
Complex_1137,"P06748,P50914,Q96ME7"
Complex_1138,"Q8WV22,Q96MG7,Q9NXX6"
Complex_1139,"Q96NB3,Q9UNP9"
Complex_1140,"P98170,Q9NR28"
Complex_1141,"P43304,P98172,Q15836,Q7Z3B4,Q96ER9,Q9BVL2"
Complex_1142,"O15042,Q8IWX8,Q96I25,Q96T51"
Complex_1143,"P43304,P98172,Q96ER9"
Complex_1144,"O15042,Q8IWX8,Q96I25"
Complex_1145,"P33993,Q6IN84"
Complex_1146,"O95292,Q92575,Q96CS3,Q96RL7"
Complex_1147,"Q92643,Q96S52"
Complex_1148,"Q96S66,Q9NV96"
Complex_1149,"Q8WV22,Q96SB8,Q9NXX6"
Complex_1150,"O95292,P31689,Q96SU4"
Complex_1151,"O43292,O43402,Q5UCC4,Q86X29,Q96CP6,Q99442,Q9BVT8,Q9Y2H6"
Complex_1152,"O43292,Q16850,Q5UCC4,Q86X29,Q9Y320"
Complex_1153,"Q16850,Q9Y320"
Complex_1154,"Q6NUM9,Q8N2G8"
Complex_1155,"Q96T76,Q9Y3D0"
Complex_1156,"O14818,O95456,P20618,P25786,P25787,P25788,P25789,P28066,P28070,P28072,P28074,P49720,P49721,P60900,Q969U7,Q99436,Q9Y244"
Complex_1157,"O00231,O14818,P20618,P25786,P25787,P25788,P25789,P28066,P28070,P28072,P28074,P49720,P49721,P60900,P62333,Q99436"
Complex_1158,"O00231,O00232"
Complex_1159,"O94766,Q86VR2,Q99442"
Complex_1160,"P63104,Q86XL3"
Complex_1161,"Q99470,Q9UBS4"
Complex_1162,"Q15024,Q96B26,Q99547,Q9NQT5"
Complex_1163,"O15270,O75063,Q8N766,Q96D53,Q96DA6,Q9NPA0,Q9UH62,Q9Y5L0"
Complex_1164,"O75063,P49770,Q13144,Q14232,Q9NPA0,Q9NR50,Q9UI10"
Complex_1165,"Q96DA6,Q9Y5L0"
Complex_1166,"O00303,O15372,O75821,Q13347,Q7L2H7,Q99613"
Complex_1167,"O95292,Q15047,Q99614,Q9P0L0,Q9Y5M8"
Complex_1168,"P61201,Q7L5N1,Q92905,Q99627,Q9UNS2"
Complex_1169,"Q99627,Q9UNS2"
Complex_1170,"P55209,Q99733"
Complex_1171,"O60637,Q15165"
Complex_1172,"O15400,O43752,P54920,Q86Y82,Q99747,Q9UNK0"
Complex_1173,"A2RRP1,Q8WU76"
Complex_1174,"O60216,Q8N3U4"
Complex_1175,"P54709,Q99805"
Complex_1176,"P06748,P26373,P39023,P46776,P49207,P50914,P61353,P62241,P62917,Q02878,Q8TDN6,Q99848,Q9NR30"
Complex_1177,"Q99961,Q99962"
Complex_1178,"O15143,O15145,Q9BPX5"
Complex_1179,"P33991,P49736,Q14566"
Complex_1180,"Q08945,Q14566"
Complex_1181,"O95793,P39023,P46777,P61313,Q07020,Q13823,Q15050,Q15633,Q1ED39,Q8IY81,Q8TDN6,Q99459,Q99575,Q9BWF3,Q9NUL3,Q9UHK0,Q9Y221,Q9Y3C1"
Complex_1182,"O75818,O95707,P78345,Q99575"
Complex_1183,"P61247,Q13823,Q99575"
Complex_1184,"Q96KR1,Q99459"
Complex_1185,"Q13084,Q9BQ48,Q9BYD3,Q9HD33,Q9NP92,Q9NYK5"
Complex_1186,"Q9BQ48,Q9BYD3,Q9NP92,Q9NYK5"
Complex_1187,"O43660,O75934,Q99459,Q9UMS4"
Complex_1188,"O60306,Q9HCS7,Q9UNP9"
Complex_1189,"O00217,O43674,O75306,O75438,O75489,O95167,O95169,O95298,P03905,P49748,P51970,Q13423,Q9BQ95,Q9GZY4,Q9H845,Q9P032,Q9Y375"
Complex_1190,"Q13423,Q96CS3,Q9NPL8,Q9P032"
Complex_1191,"O95298,P49748,Q96CS3,Q9NPL8"
Complex_1192,"O75438,O95298,P25445"
Complex_1193,"Q9BQ95,Q9GZY4"
Complex_1194,"P49748,Q16740"
Complex_1195,"Q13084,Q9BYD3,Q9HD33,Q9NP92,Q9NYK5"
Complex_1196,"P06748,P50914,Q9BQG0"
Complex_1197,"Q13084,Q9BRJ2,Q9BYD3,Q9BZE1,Q9HD33,Q9NP92,Q9NYK5"
Complex_1198,"P62917,Q9BRJ6"
Complex_1199,"O15400,P30519,Q86Y82,Q9BRR6"
Complex_1200,"P30519,Q9BRR6"
Complex_1201,"P15880,Q8N128"
Complex_1202,"P50914,P62241,Q9BRT6"
Complex_1203,"P18124,P26373,P40429,P42696,P46087,P62910,Q02543,Q15397,Q99848,Q9BRJ6,Q9Y221"
Complex_1204,"P61247,P62979,Q9GZR7"
Complex_1205,"O00567,Q96ME7"
Complex_1206,"P25786,Q969U7,Q9BT73"
Complex_1207,"P25786,Q969U7,Q99436"
Complex_1208,"P25786,Q99436"
Complex_1209,"P61201,Q7L5N1,Q92905,Q9BT78,Q9UNS2"
Complex_1210,"Q16576,Q8WXI9,Q9BTC8"
Complex_1211,"P42025,Q13561,Q9BTE1"
Complex_1212,"O60637,Q9BTU6"
Complex_1213,"Q7L1Q6,Q9BTV4,Q9NQC3"
Complex_1214,"P35613,Q9BTW9"
Complex_1215,"O43291,P08754,Q9BTX1,Q9Y282"
Complex_1216,"P30519,Q9BU23"
Complex_1217,"Q9BUB7,Q9NQC3"
Complex_1218,"P05423,Q9BUI4"
Complex_1219,"O75817,O75818,O95059,O95707,P78345,P78346,Q99575"
